,s_modulus,b_modulus,nsites,volume,density,epa,fepa,efermi,band_gap,is_metal
4997,10.74,28.633,4,101.5342589,3.857166178,-5.141161873,-0.772070987,1.84412607,0.0,1
4998,65.053,143.789,56,938.0867336,6.109859083,-6.268961092,-1.696935959,2.90851724,0.0,1
4999,16.84,69.9,4,88.74898437,6.681206278,-6.491744593,-0.378138611,7.3292439,0.0,1
5000,48.08,163.233,8,100.1572713,9.875973685,-5.563493396,-0.196140576,10.06060376,0.0,1
5001,36.8,153.833,4,57.27804441,8.320773387,-6.298800623,-0.402608968,10.0176655,0.0,1
5002,119.74,212.767,5,53.70595333,7.573775786,-7.167564614,0.012129933,5.23214242,0.0,1
5003,98.1,216.6,5,54.05038067,7.181779254,-7.671762876,-0.294545279,6.08719646,0.0,1
5004,113.24,222.433,5,51.76809968,8.154463016,-6.379973716,-0.017301218,5.07909638,0.0,1
5005,29.84,49.033,5,144.9630019,6.684066284,-4.005390444,1.186593145,1.68095032,0.0,1
5006,23.06,42.133,5,169.4526952,6.159974741,-3.528453038,1.608248092,2.07068398,0.0,1
5007,28.3,47.867,5,146.7339305,6.52433774,-4.01324139,1.187556235,1.63998259,0.0,1
5008,20.66,39.933,5,166.6413117,5.126462467,-4.100074448,1.212166315,1.85282773,0.0,1
5009,13.6,24.967,4,134.7009796,4.305244074,-4.814352328,-0.674595821,2.84484224,0.0,1
5010,14.467,24.478,4,142.5502097,4.608333878,-4.780264978,-0.67297469,2.71894703,0.0,1
5011,112.167,195.478,9,143.7100953,7.56160397,-9.252255807,-0.983371391,7.87853444,0.0,1
5012,89.107,156.678,6,98.17689716,10.21832103,-8.507078467,-0.619037482,6.36780057,0.0,1
5013,21.447,65.344,8,160.4067505,7.110783301,-5.982133968,-1.86668746,6.3954169,0.0,1
5014,91.793,143.056,5,59.51919502,3.480266445,-8.12970413,-0.569371937,5.48724372,0.0,1
5015,30.74,49.933,5,142.6836896,6.849329248,-3.947677526,1.189176031,1.67819482,0.0,1
5016,22.36,41.367,5,171.868951,6.005876709,-3.54337875,1.602136417,2.02043488,0.0,1
5017,29.613,191.822,12,143.9984804,6.54797778,-7.663444035,-0.431560329,7.2101589,0.0,1
5018,135.96,257.5,5,56.62014019,8.106619033,-8.743892106,-0.248788277,6.91452193,0.0,1
5019,153.38,278.733,5,59.93174879,10.1153054,-9.06558658,-0.392232449,7.69890551,0.0,1
5020,104.44,220.267,5,61.01807712,7.856785298,-8.438863882,-0.177822044,9.03484784,0.0,1
5021,54.733,191.622,6,74.32459456,8.202506521,-7.215667107,-0.087536067,7.5312468,0.0,1
5022,42.0,65.4,5,103.1520477,4.558529166,-4.263702736,-0.287423536,5.26455589,0.0,1
5023,40.453,50.389,5,119.6744404,3.359362209,-3.501333288,-0.307299068,4.52642717,0.0,1
5024,26.387,68.244,5,101.8666713,6.538280994,-3.684558126,-0.301204607,4.16630351,0.0,1
5025,41.98,73.833,5,100.9999065,5.910988575,-3.907686998,-0.266638694,4.44923685,0.0,1
5026,14.527,49.111,5,119.8028178,6.344302048,-2.86764576,-0.311380023,3.84465705,0.0,1
5027,25.287,51.344,5,135.7612708,7.22238933,-3.522686284,-0.402040153,4.67887701,0.0,1
5028,17.053,74.522,5,102.3710742,9.396556337,-3.996335922,-0.436452004,5.16607426,0.0,1
5029,160.387,231.044,5,44.53225601,5.90946065,-7.55609536,-0.470417369,8.72129842,0.0,1
5030,5.907,12.678,8,343.7028876,3.20147503,-2.149021904,-0.248841748,0.82861099,0.0,1
5031,93.86,136.233,6,99.25570948,7.984868079,-7.79485818,-1.288539204,8.12019096,0.0,1
5032,73.313,112.622,6,112.4540772,9.748465404,-7.116191865,-1.090815744,6.8341168,0.0,1
5033,81.58,127.133,6,103.5628584,9.081563955,-7.458716525,-1.219827608,7.59404625,0.0,1
5034,5.88,33.2,3,85.22611714,7.958214405,-4.60525457,-0.325117453,6.49340722,0.0,1
5035,28.707,90.611,6,113.332985,8.737766135,-8.044684867,-1.093625564,9.95507204,0.0,1
5036,38.2,64.967,6,175.5914308,9.218312328,-6.951874502,-0.763968787,9.06514659,0.0,1
5037,43.613,199.789,2,24.74471966,14.16513247,-5.30355787,0.205353146,5.10019782,0.0,1
5038,17.487,35.278,9,129.4132517,3.786417927,-4.829899286,-2.490568222,-0.94265853,0.0,1
5039,73.1,194.033,5,62.04918782,6.282852088,-9.13262696,-3.598313909,9.32725554,0.0,1
5040,-14.46,132.2,2,22.42665523,3.182441917,-5.898884055,-1.552751784,9.11876504,0.0,1
5041,151.807,221.544,8,88.39240568,5.442958098,-8.888332321,-0.685887286,8.39919005,0.0,1
5042,10.127,16.511,3,142.169222,4.520926152,-1.824733423,-0.237786877,1.69971094,0.0,1
5043,62.587,103.311,6,107.2682752,8.015376183,-5.342367537,-0.644953033,5.81906765,0.0,1
5044,63.113,104.222,3,53.22088502,8.129882483,-5.27927508,-0.612488372,5.69653445,0.0,1
5045,36.74,73.667,6,113.8806228,7.718562733,-4.105627495,-0.417583168,4.50232985,0.0,1
5046,63.573,106.489,6,103.9942087,8.513882263,-5.311498235,-0.629673162,5.90391909,0.0,1
5047,17.173,38.689,5,164.9325039,6.097870414,-3.023318058,-0.61876667,3.35802581,0.0,1
5048,61.3,90.633,6,90.80305183,6.490256185,-5.064926247,-0.803541693,6.49527863,0.0,1
5049,83.393,186.989,9,147.8993608,9.000483988,-8.349390404,-0.855649879,7.19897352,0.0,1
5050,-1.78,99.333,4,57.62857453,7.138368095,-4.332509465,-0.442887108,1.56120119,0.0,1
5051,31.18,66.933,5,105.3930777,6.493142454,-5.418902352,-0.797833637,4.55698972,0.0,1
5052,122.633,207.156,6,74.00545979,4.924737177,-9.48026262,-1.437769634,6.99594053,0.0,1
5053,42.913,118.189,5,63.53396046,4.868537242,-5.461196778,-0.60203653,7.18928938,0.0,1
5054,40.42,72.7,6,142.8621162,5.19335401,-6.10024234,-0.608117917,4.47044196,0.0,1
5055,9.933,78.289,5,87.09869345,6.198580091,-5.695868168,0.084534033,4.76459596,0.0,1
5056,40.46,100.533,4,72.33688658,5.462134391,-7.169349563,-2.771295929,2.81612732,0.0,1
5057,126.273,270.922,16,181.5399213,4.811233012,-7.921404974,-0.000701442,3.79861388,0.0,1
5058,19.7,38.733,5,169.7915379,4.933520156,-4.103016892,1.216878864,1.99449761,0.0,1
5059,45.32,175.433,5,55.25013919,7.836248952,-6.150355916,0.088064762,8.2784633,0.0,1
5060,40.72,64.4,6,122.515638,2.609058358,-4.606765265,-0.321353285,5.96867759,0.0,1
5061,53.067,78.678,6,110.1474679,4.058283794,-4.699457752,-0.860088066,6.01613964,0.0,1
5062,71.173,155.389,3,44.58532816,8.871645208,-7.249967683,-0.281733651,4.03734888,0.0,1
5063,37.787,55.778,9,205.9459848,5.333389006,-4.443859124,-0.672906966,2.66865511,0.0,1
5064,84.087,159.111,5,79.74201774,8.973352085,-7.120282614,-1.109265169,7.11480341,0.0,1
5065,28.52,43.633,6,172.4124446,4.571040894,-4.447417903,-0.743295298,4.51799236,0.0,1
5066,23.08,119.567,5,90.75101234,7.618469716,-8.825384122,-3.570642975,7.52345396,0.0,1
5067,85.44,103.9,5,89.57404802,4.015394573,-6.922800604,-0.671966838,4.01939445,0.0,1
5068,82.02,101.3,5,94.23490988,4.611424324,-6.864095884,-0.668544576,5.36975467,0.0,1
5069,67.52,132.633,5,77.94212026,6.55838682,-6.472062028,-0.959897901,7.49547554,0.0,1
5070,37.533,91.756,5,92.29946231,6.393535864,-6.38525964,-0.936316799,6.21074042,0.0,1
5071,43.513,88.956,5,99.78765051,6.740917684,-6.450047336,-0.955208197,5.88694825,0.0,1
5072,33.853,83.689,9,213.769547,9.227066849,-7.514144366,-1.419733377,7.60087266,0.0,1
5073,26.82,72.867,3,81.63104057,8.227608864,-4.914745687,-0.951536349,5.42224349,0.0,1
5074,24.093,64.989,3,90.10939305,8.369479173,-4.980071933,-0.940368767,4.97977535,0.0,1
5075,52.92,99.767,6,120.0930245,7.729781298,-7.247315167,-0.774546265,5.62561605,0.0,1
5076,83.713,164.056,8,103.3337709,7.301946278,-7.851237119,-0.267788066,5.49027289,0.0,1
5077,59.887,137.478,5,79.69181369,6.648851099,-7.352983914,-0.394764494,6.51966462,0.0,1
5078,161.567,183.211,9,104.1791951,5.172309937,-7.146524152,-0.311962976,10.99421511,0.3639,0
5079,41.567,103.744,6,129.0003666,8.382058153,-6.05165417,-1.182604954,5.26673034,0.0,1
5080,41.32,103.0,6,129.0003666,8.382058153,-6.05165417,-1.182604954,5.26673034,0.0,1
5081,40.76,106.7,6,125.2573485,8.79474892,-6.033711752,-1.181182968,5.27530418,0.0,1
5082,64.227,119.544,6,106.517306,8.418515594,-5.73082277,-0.720266392,6.96568834,0.0,1
5083,49.347,106.911,6,123.9617304,8.411295776,-5.85903846,-0.803814746,6.00084638,0.0,1
5084,27.82,78.267,5,82.06816614,5.035813275,-4.498189628,-2.119219071,0.81499817,0.0,1
5085,65.447,125.778,3,66.83062095,11.35730905,-6.14687591,-0.775856483,7.18103844,0.0,1
5086,63.827,83.478,7,133.0158303,3.931480259,-5.53734387,-0.534443045,6.62346836,0.0,1
5087,101.753,185.822,4,46.877812,8.780755071,-7.889062435,-0.352048023,5.46054627,0.0,1
5088,11.673,44.489,6,159.5256319,7.235588047,-3.252271393,-0.672366998,3.68321362,0.0,1
5089,54.427,83.311,6,147.4795665,7.600895591,-6.054515575,-0.820989449,7.98006427,0.0,1
5090,111.007,185.844,4,64.41246005,6.38720568,-8.747052553,-0.989748779,7.0762785,0.1162,0
5091,44.267,104.611,6,112.0664197,9.322030451,-5.46556494,-0.72243862,6.38729631,0.0,1
5092,43.433,99.889,6,118.8499512,12.42292103,-4.916971442,-0.77768465,5.92455442,0.0,1
5093,16.593,35.889,4,116.5696228,4.595988719,-4.234481435,-1.536220913,0.58138006,0.0,1
5094,49.307,120.978,6,119.0832356,12.91473233,-6.890019558,-0.226482878,9.22045379,0.0,1
5095,54.347,109.978,8,142.8406903,5.936969151,-6.776592544,-0.581392848,6.38647808,0.0,1
5096,50.753,119.122,9,148.303082,4.298930648,-7.573854429,-0.600586953,5.98775014,0.0,1
5097,172.307,308.111,6,75.33241833,12.82427473,-11.22957308,-0.882932197,8.35845372,0.0,1
5098,38.02,82.233,5,95.28929361,7.541389806,-6.339567,-0.503191865,4.14285072,0.0,1
5099,49.953,69.089,16,254.3783137,3.105629448,-6.162064733,-1.642736079,5.80340284,0.0,1
5100,52.64,63.133,5,104.808907,3.309284015,-4.82220977,-1.704906529,4.50898374,0.0,1
5101,29.227,58.478,2,50.77891673,6.357142203,-4.22852197,0.147492578,6.26078034,0.0,1
5102,95.853,142.456,6,110.8334169,11.53833066,-9.166623443,-0.72005808,6.1941545,0.0,1
5103,89.12,135.933,6,114.601799,12.45008019,-8.835774902,-0.656639597,5.73700117,0.0,1
5104,45.787,86.644,12,257.5052655,8.102831473,-4.919594806,-0.454618279,8.54514197,0.0,1
5105,77.3,192.167,9,140.1606248,7.836501908,-8.286196664,-0.324080602,6.562953,0.0,1
5106,73.973,129.856,8,157.4889289,10.68773188,-8.305696074,-0.997542356,6.24794496,0.0,1
5107,105.78,181.0,8,94.0452786,6.587178021,-8.488920406,-0.484044034,7.73994713,0.0,1
5108,106.52,155.667,8,106.6108337,5.619238325,-8.219600179,-0.808930834,7.52217233,0.0,1
5109,65.3,81.433,5,118.3513718,6.778338013,-6.6874769,-0.489332504,4.34490493,0.0,1
5110,41.24,157.233,5,74.83343003,8.032508961,-7.703339598,-0.826216774,8.20747357,0.0,1
5111,53.86,79.7,8,193.4504822,5.916894966,-5.823474598,-0.726741866,5.17911687,0.0,1
5112,50.84,76.9,8,198.3452792,5.659216668,-5.809007849,-0.705895956,5.24130269,0.0,1
5113,72.2,100.967,4,72.55620702,3.343287172,-6.680323913,-0.801430345,6.35413905,0.0,1
5114,61.88,90.433,2,60.36380477,3.234928724,-5.22599562,0.25175286,1.89208884,0.0,1
5115,58.04,80.0,4,90.8131877,5.907802639,-6.43927348,-0.894523996,5.09297569,0.0,1
5116,67.587,89.378,4,86.83003973,4.474688892,-6.762526,-0.816631428,5.55288982,0.0,1
5117,224.96,269.3,4,35.98634054,5.698964505,-8.7288347,-0.84718578,7.54884625,0.0,1
5118,39.793,82.756,6,133.761781,8.073642994,-5.689343262,-1.836162673,5.39174135,0.0,1
5119,136.433,239.589,6,67.19870737,8.026625975,-8.080294815,-0.560016985,6.84558963,0.0,1
5120,78.9,167.567,8,130.1660336,8.718783353,-7.983944399,-0.231560141,8.0696302,0.0,1
5121,176.52,295.033,5,51.12068642,8.841647621,-8.645021748,-0.47897766,9.13089184,0.0,1
5122,49.147,86.844,6,115.9452638,11.40275008,-4.162566923,-0.74963082,5.38075631,0.0,1
5123,40.127,74.544,9,195.9344274,4.946239185,-6.343455553,-0.781059654,6.08204933,0.0,1
5124,51.2,75.867,6,135.8569485,5.879833437,-5.066171788,-0.683001975,5.80549886,0.0,1
5125,32.44,80.033,6,132.0502576,6.812334087,-6.399356052,-0.653654049,4.75383855,0.0,1
5126,47.467,88.044,6,125.7509111,5.530587658,-7.012717588,-0.68438726,5.02352153,0.0,1
5127,27.853,62.122,9,240.6392737,8.874394984,-5.414893288,-0.704076173,5.06319339,0.0,1
5128,59.493,87.356,5,101.5184176,4.268597989,-6.214686758,-0.708855935,5.71516606,0.0,1
5129,59.967,91.011,5,99.38951398,6.900370981,-5.443226624,-0.691020698,5.59150925,0.0,1
5130,60.44,91.9,5,97.97005448,7.079288156,-5.4340314,-0.687701498,5.64367038,0.0,1
5131,60.813,92.722,5,96.9039379,7.214585545,-5.390909078,-0.681332531,5.65446602,0.0,1
5132,46.26,80.367,3,45.67856415,4.203586117,-6.85480172,-0.733973952,4.31079956,0.0,1
5133,216.94,329.967,8,109.0779898,19.25749309,-8.78960688,-0.043275942,9.29222715,0.0,1
5134,64.84,81.467,5,114.3868635,5.058421008,-6.809426208,-0.478191237,3.14631909,0.0,1
5135,49.36,71.667,5,125.16207,7.068898462,-5.59850173,-0.315997746,2.95143163,0.0,1
5136,50.42,72.233,5,128.1825225,8.646784531,-5.489774876,-0.340361467,3.93723906,0.0,1
5137,76.24,93.467,5,106.9063075,11.51428139,-5.558271936,-0.527439896,4.41398857,0.0,1
5138,64.32,85.2,5,116.7090656,5.654759869,-7.185252328,-0.657722191,4.97800543,0.0,1
5139,71.96,95.633,5,105.7043645,10.29934242,-6.029774586,-0.669556804,5.03377335,0.0,1
5140,50.1,71.9,2,50.53776429,7.091585992,-5.78588306,-1.06587098,4.74876699,0.0,1
5141,34.96,120.167,3,70.64463517,10.8758739,-8.172056537,-0.577150163,8.86327399,0.0,1
5142,76.213,132.456,5,81.31749006,8.883341398,-6.434449292,-1.010677276,6.19323048,0.0,1
5143,8.78,45.433,64,1932.575453,6.501279131,-3.728557224,-0.479010717,2.96691454,0.8102,0
5144,30.14,50.633,8,232.4034693,6.872699973,-4.067869871,0.001416676,7.36420899,0.0,1
5145,19.593,35.022,6,195.7708135,5.617496261,-4.112364157,-0.796532179,5.576487,0.0,1
5146,32.16,84.6,2,57.57537014,10.20393788,-6.68229616,-0.910866415,8.19315566,0.0,1
5147,2.84,50.367,2,50.98821975,7.468290139,-6.153032325,-2.045783519,5.22952787,0.0,1
5148,4.133,53.122,4,119.1780912,6.629035811,-5.831326423,-1.766187634,4.23281645,0.0,1
5149,56.32,98.567,2,52.37429924,9.860264209,-7.240276065,-1.785391201,7.64990995,0.0,1
5150,4.18,39.267,8,235.3377797,7.997060556,-3.440454976,-0.511177664,3.62543786,0.078,0
5151,39.927,58.678,4,91.56499742,7.294856319,-3.998510038,-0.516046883,3.91856184,0.0,1
5152,36.22,66.767,2,56.85247116,8.118617002,-5.417582775,-1.486636761,6.0972042,0.0,1
5153,82.04,147.733,5,64.17271513,7.418391782,-7.873970368,-0.142951007,5.08291914,0.0,1
5154,38.873,83.522,5,93.23501464,7.924625133,-3.902706702,-0.291635433,4.47917321,0.0,1
5155,17.32,35.767,5,117.9043188,6.930183235,-6.13631063,-0.888744798,3.77674518,0.0,1
5156,35.5,162.667,5,69.78230624,4.39248369,-8.171581216,-1.017871855,7.20784907,0.0,1
5157,36.433,79.289,6,125.0197936,7.119751144,-4.444804525,-0.880543063,5.48381691,0.0,1
5158,22.48,43.067,2,60.51561883,4.601057958,-4.121540475,-1.547087588,5.47212285,0.0,1
5159,93.32,160.933,2,30.62205766,8.465653205,-8.67468693,-3.234797997,10.24441044,0.0,1
5160,67.54,137.567,8,129.0511689,6.771962851,-5.417328388,0.448344438,3.76757566,0.0,1
5161,54.507,90.278,5,95.53802784,7.625201932,-5.916660738,-0.783827757,5.3939775,0.0,1
5162,42.647,75.711,5,107.9588627,7.51246493,-5.920451358,-0.74172208,4.98176956,0.0,1
5163,155.96,261.633,5,67.69365555,9.970170724,-9.44637781,-0.326463062,7.78904207,0.0,1
5164,63.56,188.133,5,75.22447397,10.1903365,-7.576472724,-0.355973753,6.25066054,0.0,1
5165,139.333,163.789,9,112.4929604,4.7433499,-7.081564897,-0.43671752,9.90127908,0.0,1
5166,88.04,217.033,5,67.65469436,8.975446555,-8.02562332,-0.494811678,6.64454772,0.0,1
5167,81.38,208.933,5,70.24211553,11.57570347,-7.69951597,-0.540031065,6.21031195,0.0,1
5168,20.44,38.867,5,188.7843448,5.11749421,-4.052777902,1.426021249,1.95574332,0.0,1
5169,7.473,13.556,8,374.2490684,3.78020563,-3.92416573,-0.400810794,1.95063697,0.0,1
5170,51.247,132.078,3,59.42099851,10.51911639,-6.74292354,-1.341916219,6.17314733,0.0,1
5171,100.74,217.167,9,123.0343825,7.28452103,-8.544768393,-1.017036039,8.94812464,0.0,1
5172,34.993,52.822,6,157.0721013,5.770652861,-4.072217755,-0.766317301,5.36824758,0.0,1
5173,41.12,132.233,3,53.92221998,6.94342823,-7.26310601,-0.431601188,7.15455414,0.0,1
5174,39.087,91.878,4,87.07557914,6.996625048,-6.07670609,-0.270042538,6.28226982,0.0,1
5175,18.32,70.333,2,52.37828747,7.375818019,-2.599074805,-0.379009689,1.37194997,0.0,1
5176,27.273,60.856,8,180.3965641,5.347893693,-4.102875768,-0.594771928,3.10861638,0.0,1
5177,27.033,94.622,12,293.9666444,10.10935658,-5.610009101,-0.568327112,7.60847828,0.0,1
5178,48.34,111.767,6,123.4758536,7.485356096,-6.358103133,-1.233406443,5.87127237,0.0,1
5179,48.54,118.167,6,117.6491831,8.122901505,-6.35364578,-1.249722296,5.78145635,0.0,1
5180,-14.3,107.467,2,33.50901487,11.09774737,-3.75307207,-0.243343155,8.1296371,0.0,1
5181,25.28,146.333,4,72.66086884,13.69836197,-5.56416642,-0.501534205,6.99652255,0.0,1
5182,17.92,118.867,4,70.25506897,11.01125262,-4.861496263,-0.705044029,6.15770959,0.0,1
5183,49.76,86.033,5,118.316002,6.474752647,-6.804772998,-0.828505354,7.49830826,0.0,1
5184,41.3,201.133,4,46.5298339,7.024895043,-7.15195418,-0.248139457,7.02384325,0.0,1
5185,46.02,185.1,4,45.19279477,7.374150018,-6.979404245,-0.371346087,6.60723177,0.0,1
5186,59.32,169.367,4,48.46340468,6.728186427,-6.501882575,-0.26215841,7.83429479,0.0,1
5187,50.78,135.033,4,58.16258176,9.494673917,-5.80385939,-0.32856484,7.52937969,0.0,1
5188,39.6,60.0,4,63.86679705,2.285029236,-3.36660533,-0.080192741,5.92628214,0.0,1
5189,32.82,147.2,4,59.44828085,8.233371879,-6.381876553,-0.565037867,6.00731847,0.0,1
5190,33.287,154.444,6,89.11826297,10.32280605,-6.962780863,-0.636539383,6.77659398,0.0,1
5191,23.24,189.633,4,55.87985539,8.550270422,-7.562353693,-0.653301977,7.03395356,0.0,1
5192,89.42,195.533,4,55.65596939,5.603132837,-8.106002735,-0.317624614,7.08921185,0.0,1
5193,58.12,133.467,4,54.24072429,5.796019845,-6.037009595,-0.627430021,7.07468705,0.0,1
5194,70.12,180.367,4,48.07941554,6.745498328,-6.477754755,-0.38031594,8.14389952,0.0,1
5195,32.7,55.6,16,415.4419684,5.368481333,-4.646364543,-0.38312375,4.75626047,0.0,1
5196,46.34,185.433,2,29.54793525,12.47967071,-5.8400464,-0.931691825,9.81968853,0.0,1
5197,69.74,183.833,2,29.54793525,12.47967071,-5.8400464,-0.931691825,9.81968853,0.0,1
5198,32.787,71.578,8,195.5394916,8.727970242,-4.631023973,-0.706687642,6.40553058,0.0,1
5199,14.5,34.633,4,106.3665826,5.525677379,-3.958202988,-1.494713855,0.83950477,0.0,1
5200,14.747,31.244,4,122.2912013,5.024860804,-3.94843854,-1.537980994,0.36821363,0.0,1
5201,48.913,105.589,9,181.0313261,6.027833527,-7.774281593,-0.302350854,4.75216182,0.0,1
5202,61.467,112.511,6,131.1829321,9.642482931,-7.199689617,-0.922055793,8.51952352,0.0,1
5203,60.647,78.611,6,121.8535033,6.824260952,-6.064367485,-0.831728713,7.35000576,0.0,1
5204,44.193,59.522,9,211.2089388,5.764185319,-3.611794286,-0.496140216,3.54435581,0.0,1
5205,56.62,110.3,5,100.7930347,9.616446322,-6.930993322,-0.846503659,6.87504467,0.0,1
5206,21.587,26.444,8,93.46358011,3.976842621,-4.721995578,-2.12923251,-2.05455146,0.0,1
5207,21.247,26.311,8,95.70086856,5.433547172,-4.996807796,-2.21977894,-1.00832196,0.0,1
5208,17.547,36.878,9,130.6095812,4.887221025,-4.979899807,-2.476776931,0.04033651,0.0,1
5209,17.213,32.489,16,290.8752203,1.598476392,-5.044131179,0.231464214,-0.52088126,3.3844,0
5210,139.327,163.811,9,112.4929604,4.7433499,-7.081564897,-0.43671752,9.90127908,0.0,1
5211,45.02,77.767,9,200.7182908,4.708158697,-6.703756218,-0.623440849,5.57417003,0.0,1
5212,35.66,63.9,9,243.7086431,5.674386773,-6.781575303,-0.611925262,4.79220836,0.0,1
5213,41.993,70.956,9,225.5749799,9.931706576,-5.47026986,-0.597633548,4.61230185,0.0,1
5214,39.7,68.733,9,232.3514551,9.383364562,-5.438827564,-0.596267983,4.61913379,0.0,1
5215,34.767,81.144,2,45.71109525,3.701817726,-4.68748928,-0.485142162,3.58128419,1.5037,0
5216,-6.04,34.667,6,199.6469708,6.104209275,-3.371985158,-0.411807764,3.01746146,0.0,1
5217,-0.767,40.922,6,174.0470998,6.053568608,-3.36245024,-0.478766674,3.7662618,0.0,1
5218,44.867,71.044,6,127.729985,3.039317592,-5.82111894,-0.350947593,4.79259376,0.0,1
5219,37.1,60.333,2,49.47549755,5.952088763,-4.601903275,-0.369822293,4.32004195,0.0,1
5220,27.0,48.0,8,226.056726,7.023368647,-4.659718194,-0.184384635,3.85768724,0.0,1
5221,32.04,52.3,4,107.912952,7.751703021,-4.596085588,-0.183917055,3.79586382,0.0,1
5222,41.467,64.378,4,99.76944931,3.857604456,-5.52437032,-0.418346848,4.33870841,0.0,1
5223,41.88,62.9,4,99.76944931,3.857604456,-5.52437032,-0.418346848,4.33870841,0.0,1
5224,59.08,72.767,8,156.2218601,3.610804965,-4.863669783,-0.437870132,6.05470019,0.0,1
5225,17.58,47.9,4,93.94171204,5.25667258,-2.8264087,-0.122903235,3.07732515,0.0,1
5226,33.56,86.433,2,40.04038737,6.337860969,-4.86952577,-0.287013216,4.10499838,0.0,1
5227,52.913,111.522,4,80.06216378,8.258592083,-5.811434515,-0.121306198,4.36604011,0.0,1
5228,33.46,94.667,2,45.5426148,13.10658783,-4.805752495,-0.865418075,4.66421887,0.0,1
5229,32.96,76.333,3,77.91937542,12.07622585,-4.54255657,-0.678117933,5.36638103,0.0,1
5230,30.247,94.378,4,91.46931309,13.22434303,-4.820473178,-0.899672773,4.35643517,0.0,1
5231,34.66,96.667,4,92.82385791,12.94804883,-4.82009371,-0.891948275,4.48926835,0.0,1
5232,20.0,108.233,4,65.74315071,15.10024754,-3.286864325,-0.354222108,3.8887828,0.0,1
5233,37.68,124.833,3,50.25612779,14.83138809,-5.347252193,-0.110659096,5.00846778,0.0,1
5234,38.24,110.433,2,38.97450236,10.30729596,-5.61127569,-0.808100138,5.15531645,0.0,1
5235,22.96,137.767,8,131.5620735,8.597093952,-7.093432026,-0.353342514,6.09322946,0.0,1
5236,50.44,176.667,2,22.22684775,8.62378912,-5.05235816,-0.592710823,5.24908551,0.0,1
5237,104.2,211.267,2,21.20536146,8.763995066,-6.15967629,-0.607815923,6.73502283,0.0,1
5238,78.42,126.2,2,25.13476743,3.757747274,-5.95775061,-0.140298169,5.08191279,0.0,1
5239,112.007,126.444,6,62.55311955,3.617827838,-4.781887272,-0.241093112,3.87725856,0.0,1
5240,24.36,42.0,2,52.93098816,7.550182417,-1.70676466,-0.552124537,2.82027647,0.0,1
5241,18.767,46.744,3,76.0064712,9.640312672,-1.317908537,-0.446921667,3.17528152,0.0,1
5242,20.313,52.256,2,57.08859476,7.345266609,-3.537400725,-0.109411267,5.24599404,0.0,1
5243,30.82,63.067,3,72.49648641,8.871648051,-2.460971927,-0.310116473,2.94671762,0.0,1
5244,32.093,64.089,3,71.17289985,9.147664619,-2.431205007,-0.29337223,2.98426335,0.0,1
5245,29.407,82.744,4,82.8059827,11.2591254,-2.301605778,0.054829849,3.86240757,0.0,1
5246,31.5,63.7,3,82.83408439,7.813196203,-2.016681273,0.12604819,2.31586921,0.0,1
5247,15.86,33.533,4,80.15973019,6.908433369,-2.352634593,-0.239288952,4.28033148,0.0,1
5248,17.773,45.222,12,251.8303438,5.408933386,-1.335132324,-0.073547419,2.66675481,0.0,1
5249,50.42,98.733,4,80.60852369,8.860889791,-3.072622515,0.144871065,3.28183344,0.0,1
5250,44.6,152.633,8,124.2516976,7.089382571,-6.71086852,0.332783473,4.89148421,0.0,1
5251,36.98,81.133,4,84.61586269,8.40822943,-2.932771845,-0.103679368,3.04000083,0.0,1
5252,64.96,179.267,4,71.42854542,16.86303276,-7.001902525,-0.965280246,8.23284572,0.0,1
5253,94.313,139.322,8,141.3126223,5.607937423,-7.884345734,-0.897836404,6.85526726,0.0,1
5254,133.127,183.844,6,88.21807072,9.252974643,-8.291302493,-0.363057412,9.08588243,0.0,1
5255,115.087,184.511,6,88.21807072,9.252974643,-8.291302493,-0.363057412,9.08588243,0.0,1
5256,72.46,88.967,4,59.68111341,4.895392752,-4.148014455,-0.530352284,5.23723682,0.4488,0
5257,78.42,139.8,2,32.74961356,7.95582781,-7.910730325,-3.046933092,6.6849381,0.0,1
5258,137.2,251.467,12,146.5938261,12.15713493,-8.450528987,-0.154846233,5.8584222,0.0,1
5259,37.86,76.333,3,45.47985409,7.41154854,-3.46931114,-0.084178235,5.0055615,0.0,1
5260,41.82,106.8,4,57.68194282,6.960064535,-4.770931818,-0.381187201,5.57597861,0.0,1
5261,32.127,130.878,4,56.45960079,6.553558171,-6.133154735,-0.135805392,6.65960882,0.0,1
5262,23.933,118.789,4,62.47918385,5.505444611,-6.925624223,0.020796458,6.09432054,0.0,1
5263,28.947,72.478,3,71.2621315,13.13478339,-2.117738757,-0.379689567,3.56237226,0.0,1
5264,28.227,73.078,3,70.08324948,13.4684846,-2.081446017,-0.356419503,3.53877495,0.0,1
5265,28.26,61.8,2,51.14535513,9.158209521,-4.08128855,-0.42158728,5.65060651,0.0,1
5266,35.74,112.467,4,75.50432088,10.88452957,-5.260991413,-0.841199872,6.16327751,0.0,1
5267,31.713,90.422,9,198.1918639,11.89663296,-4.708912878,-0.659142279,5.72864051,0.0,1
5268,21.3,60.6,2,53.28189359,11.433979,-3.81624917,-0.331534177,5.57431724,0.0,1
5269,72.053,101.389,4,66.96723356,9.612505696,-5.145877115,-0.385507841,4.95466008,0.0,1
5270,39.56,217.933,2,27.77685211,15.65913954,-6.332239545,-0.398974444,7.90461678,0.0,1
